60.0,37.71,17.59
60.1,37.69,17.75
60.2,37.81,17.97
60.3,37.95,18.22
60.4,37.88,18.72
60.5,38.27,19.1
60.6,38.45,19.43
60.7,38.66,19.74
60.8,38.73,19.95
60.9,38.86,20.17
61.0,39.13,20.33
61.1,39.16,20.61
61.2,39.39,21.07
61.3,39.38,21.46
61.4,39.67,21.88
61.5,39.63,22.23
61.6,39.5,22.38
61.7,39.33,22.46
61.8,39.06,22.38
61.9,39.1,22.37
62.0,38.83,22.38
62.1,38.84,22.56
62.2,39.08,22.89
62.3,39.47,23.16
62.4,39.86,23.58
62.5,40.32,24.09
62.6,40.93,24.55
62.7,41.38,24.87
62.8,41.89,25.11
62.9,42.42,25.45
63.0,42.82,25.64
63.1,43.12,25.66
63.2,43.41,25.68
63.3,43.76,25.71
63.4,44.03,25.68
63.5,44.29,25.54
63.6,44.64,25.38
63.7,44.86,25.13
63.8,45.06,24.77
63.9,45.31,24.31
64.0,45.41,23.82
64.1,45.47,23.3
64.2,45.46,22.64
64.3,45.5,21.93
64.4,45.48,21.12
64.5,45.71,20.15
64.6,45.63,19.36
64.7,45.38,18.45
64.8,45.12,17.51
64.9,44.8,16.72
65.0,44.5,16.1
65.1,44.06,15.5
65.2,43.89,14.76
65.3,43.95,14.23
65.4,44.08,13.87
65.5,44.24,13.51
65.6,44.5,13.17
65.7,45.02,13.14
65.8,45.48,13.11
65.9,45.66,13.03
66.0,45.83,12.91
66.1,46.04,12.79
66.2,46.36,12.66
66.3,46.31,12.4
66.4,46.5,12.13
66.5,46.82,11.8
66.6,47.54,11.51
66.7,48.12,11.11
66.8,48.56,10.67
66.9,49.21,10.23
67.0,49.79,9.73
67.1,50.43,9.2
67.2,50.79,8.77
67.3,51.39,8.46
67.4,51.92,8.22
67.5,52.04,8.0
67.6,52.06,7.9
67.7,52.17,7.93
67.8,52.43,7.89
67.9,52.34,7.79
68.0,52.34,7.7
68.1,52.31,7.65
68.2,52.42,7.49
68.3,52.27,7.34
68.4,51.97,7.09
68.5,51.84,6.9
68.6,51.62,6.69
68.7,51.61,6.46
68.8,51.57,6.26
68.9,51.68,6.08
69.0,51.82,5.98
69.1,51.98,5.91
69.2,52.2,5.89
69.3,52.42,5.88
69.4,52.61,5.93
69.5,52.82,6.04
69.6,52.93,6.16
69.7,53.04,6.26
69.8,53.06,6.32
69.9,53.11,6.39
70.0,53.14,6.46
70.1,53.16,6.47
70.2,53.17,6.48
70.3,53.21,6.52
70.4,53.24,6.56
70.5,53.24,6.6
70.6,53.16,6.64
70.7,53.09,6.7
70.8,53.03,6.75
70.9,52.99,6.76
71.0,52.96,6.81
71.1,52.95,6.84
71.2,53.0,6.85
71.3,52.98,6.87
71.4,52.95,6.87
71.5,52.93,6.91
71.6,52.92,6.92
71.7,52.89,6.92
71.8,52.86,6.93
71.9,52.91,6.97
72.0,52.97,6.96
72.1,53.01,6.99
72.2,53.06,6.99
72.3,53.06,7.03
72.4,53.12,7.07
72.5,53.03,7.08
72.6,53.03,7.1
72.7,53.01,7.09
72.8,53.02,7.12
72.9,53.01,7.16
73.0,52.96,7.14
73.1,52.98,7.14
73.2,52.96,7.19
73.3,52.97,7.23
73.4,53.0,7.24
73.5,53.08,7.23
73.6,53.13,7.26
73.7,53.1,7.26
73.8,53.09,7.23
73.9,53.06,7.05
74.0,52.88,6.96
74.1,52.77,6.92
74.2,52.69,6.95
74.3,52.72,7.04
74.4,52.72,7.17
74.5,52.59,7.05
74.6,52.62,7.25
74.7,52.43,7.51
74.8,52.27,7.71
74.9,52.1,7.9
75.0,51.97,7.93
75.1,51.97,8.37
75.2,51.87,8.48
75.3,51.9,8.48
75.4,51.84,8.4
75.5,51.66,8.26
75.6,51.59,8.32
75.7,51.55,8.41
75.8,51.18,8.53
75.9,50.73,8.63
76.0,50.51,8.86
76.1,50.33,9.22
76.2,49.89,9.54
76.3,49.35,9.92
76.4,49.44,10.43
76.5,49.53,11.03
76.6,49.28,11.72
76.7,48.9,12.57
76.8,48.82,13.55
76.9,48.92,14.55
77.0,48.71,15.38
77.1,48.46,16.27
77.2,48.41,17.05
77.3,48.43,17.55
77.4,48.37,17.87
77.5,48.41,18.04
77.6,48.43,18.22
77.7,48.48,18.34
77.8,48.7,18.47
77.9,48.95,18.81
78.0,49.22,19.26
78.1,49.12,19.87
78.2,49.22,20.63
78.3,49.04,21.32
78.4,48.39,22.01
78.5,47.99,22.54
78.6,47.47,22.92
78.7,47.03,23.08
78.8,46.51,23.02
78.9,46.3,22.97
79.0,46.34,22.82
79.1,46.29,22.8
79.2,46.08,22.82
79.3,45.73,23.15
79.4,45.36,23.48
79.5,45.15,23.75
79.6,44.9,24.06
79.7,44.65,24.22
79.8,44.66,24.36
79.9,44.83,24.33
80.0,44.87,24.33
80.1,45.04,24.38
80.2,45.24,24.45
80.3,45.76,24.5
80.4,45.94,24.72
80.5,46.36,24.72
80.6,46.86,24.56
80.7,47.18,24.27
80.8,47.55,23.83
80.9,47.62,23.34
81.0,47.9,22.63
81.1,48.15,21.87
81.2,48.19,21.04
81.3,48.52,20.41
81.4,48.55,19.82
81.5,48.52,19.21
81.6,48.71,18.63
81.7,48.54,18.13
81.8,48.8,17.89
81.9,48.87,17.56
82.0,49.14,17.25
82.1,49.39,17.06
82.2,49.42,16.84
82.3,49.67,16.81
82.4,49.67,16.59
82.5,49.68,16.28
82.6,49.76,15.97
82.7,49.79,15.55
82.8,49.91,15.13
82.9,50.25,14.57
83.0,50.65,14.19
83.1,50.89,13.85
83.2,51.11,13.53
83.3,51.46,13.25
83.4,51.95,13.03
83.5,51.98,12.74
83.6,52.08,12.28
83.7,52.2,11.91
83.8,52.33,11.55
83.9,52.41,11.26
84.0,52.26,11.0
84.1,52.34,10.81
84.2,52.36,10.83
84.3,52.21,10.85
84.4,52.02,10.76
84.5,51.83,10.73
84.6,51.83,10.77
84.7,51.87,10.86
84.8,51.89,10.89
84.9,52.09,10.87
85.0,52.24,11.04
85.1,52.38,11.11
85.2,52.39,11.09
85.3,52.34,11.03
85.4,52.26,10.89
85.5,52.28,10.8
85.6,52.33,10.64
85.7,52.32,10.5
85.8,52.32,10.38
85.9,52.33,10.33
86.0,52.3,10.34
86.1,52.21,10.31
86.2,52.16,10.3
86.3,52.2,10.33
86.4,52.16,10.31
86.5,52.15,10.26
86.6,52.21,10.18
86.7,52.31,10.14
86.8,52.32,10.06
86.9,52.25,9.95
87.0,52.25,9.92
87.1,52.27,9.87
87.2,52.29,9.89
87.3,52.25,9.91
87.4,52.08,9.9
87.5,52.11,9.94
87.6,52.14,9.97
87.7,52.18,10.01
87.8,52.12,10.01
87.9,52.11,10.03
88.0,52.33,10.13
88.1,52.43,10.2
88.2,52.5,10.24
88.3,52.57,10.31
88.4,52.73,10.39
88.5,52.75,10.37
88.6,52.86,10.36
88.7,52.83,10.36
88.8,52.82,10.39
88.9,52.76,10.41
89.0,52.72,10.55
89.1,52.72,10.85
89.2,52.45,11.1
89.3,52.25,11.29
89.4,51.91,11.5
89.5,51.38,11.78
89.6,50.76,12.11
89.7,50.17,12.45
89.8,49.44,12.66
89.9,48.58,13.01
90.0,48.19,13.53
90.1,47.78,13.97
90.2,47.18,14.27
90.3,46.59,14.54
90.4,46.0,15.03
90.5,45.3,15.46
90.6,44.18,15.75
90.7,43.27,15.98
90.8,42.32,16.28
90.9,41.24,16.48
91.0,40.23,16.67
91.1,39.4,16.75
91.2,38.45,16.77
91.3,37.43,16.82
91.4,36.51,16.77
91.5,35.51,16.71
91.6,34.46,16.54
91.7,33.48,16.37
91.8,32.57,16.19
91.9,31.95,16.06
92.0,31.4,16.09
92.1,31.22,16.43
92.2,30.99,16.75
92.3,30.87,17.18
92.4,30.93,17.83
92.5,30.52,18.47
92.6,30.31,19.04
92.7,30.0,19.49
92.8,30.07,19.93
92.9,30.02,20.52
93.0,29.93,20.78
93.1,30.43,21.11
93.2,30.47,21.13
93.3,30.62,21.01
93.4,30.72,20.91
93.5,30.91,20.61
93.6,31.2,20.46
93.7,31.28,20.31
93.8,31.79,20.32
93.9,32.0,20.25
94.0,32.17,20.23
94.1,32.3,20.23
94.2,32.33,20.2
94.3,32.28,20.06
94.4,32.29,19.94
94.5,32.53,19.92
94.6,32.95,19.89
94.7,33.57,19.97
94.8,33.97,19.97
94.9,34.43,20.02
95.0,35.04,20.07
95.1,35.82,20.13
95.2,36.65,20.33
95.3,36.99,20.78
95.4,37.91,21.18
95.5,38.92,21.77
95.6,39.81,22.26
95.7,40.39,22.86
95.8,40.88,23.21
95.9,41.82,23.2
96.0,42.15,23.35
96.1,42.43,23.19
96.2,42.72,23.19
96.3,43.03,23.15
96.4,43.1,23.23
96.5,43.19,23.36
96.6,43.45,23.54
96.7,43.43,23.75
96.8,43.24,23.85
96.9,43.32,24.08
97.0,43.5,24.28
97.1,43.57,24.55
97.2,43.89,24.82
97.3,44.24,25.26
97.4,44.57,25.73
97.5,44.72,26.01
97.6,44.85,26.31
97.7,44.96,26.47
97.8,44.9,26.56
97.9,45.02,26.55
98.0,45.24,26.5
98.1,45.44,26.33
98.2,45.54,26.15
98.3,45.3,26.02
98.4,45.35,25.85
98.5,45.26,25.65
98.6,44.91,25.59
98.7,44.45,25.61
98.8,44.04,25.67
98.9,43.81,25.61
99.0,43.35,25.59
99.1,42.96,25.63
99.2,42.74,25.6
99.3,42.54,25.6
99.4,42.29,25.5
99.5,42.13,25.47
99.6,41.94,25.41
99.7,41.48,25.39
99.8,40.87,25.35
99.9,40.24,25.3
100.0,39.65,25.31
100.1,38.98,25.29
100.2,38.16,25.29
100.3,37.36,25.04
100.4,36.76,24.75
100.5,35.96,24.4
100.6,35.12,23.91
100.7,34.39,23.48
100.8,33.54,23.05
100.9,32.9,22.84
101.0,32.08,22.57
101.1,31.37,22.36
101.2,30.59,22.34
101.3,29.48,22.23
101.4,28.44,22.15
101.5,27.22,22.02
101.6,26.07,22.01
101.7,24.86,21.98
101.8,23.52,21.87
101.9,22.53,21.6
102.0,21.48,21.27
102.1,20.46,20.85
102.2,19.34,20.33
102.3,18.42,19.8
102.4,17.63,19.22
102.5,16.77,18.86
102.6,16.13,18.47
102.7,15.68,18.29
102.8,15.48,18.13
102.9,15.35,18.05
103.0,15.35,18.0
103.1,15.26,18.01
103.2,15.21,18.06
103.3,15.1,17.89
103.4,14.82,17.84
103.5,14.62,17.8
103.6,14.38,17.69
103.7,14.39,17.59
103.8,14.47,17.56
103.9,14.6,17.62
104.0,15.03,17.61
104.1,15.44,17.59
104.2,15.9,17.64
104.3,16.15,17.68
104.4,16.62,17.57
104.5,17.12,17.51
104.6,17.47,17.54
104.7,17.89,17.46
104.8,18.45,17.52
104.9,19.02,17.43
105.0,19.24,17.48
105.1,19.61,17.45
105.2,20.06,17.24
105.3,20.09,17.08
105.4,20.14,16.86
105.5,20.33,16.71
105.6,20.64,16.54
105.7,20.83,16.4
105.8,20.78,16.43
105.9,20.95,16.47
106.0,20.94,16.47
106.1,20.75,16.45
106.2,20.19,16.55
106.3,19.44,16.65
106.4,18.72,16.73
106.5,18.0,16.69
106.6,17.27,16.56
106.7,16.72,16.44
106.8,16.39,16.19
106.9,16.24,15.97
107.0,16.16,15.8
107.1,16.11,15.75
107.2,16.03,15.78
107.3,15.91,15.82
107.4,16.05,16.02
107.5,16.16,16.17
107.6,16.38,16.1
107.7,16.47,16.13
107.8,16.59,16.18
107.9,16.7,16.19
108.0,16.56,16.22
108.1,16.4,16.18
108.2,16.17,16.35
108.3,16.11,16.42
108.4,16.2,16.4
108.5,16.21,16.44
108.6,16.34,16.37
108.7,16.63,16.3
108.8,16.81,16.19
108.9,17.07,16.04
109.0,17.05,15.85
109.1,17.23,15.64
109.2,17.47,15.4
109.3,17.72,15.24
109.4,17.85,15.08
109.5,17.88,14.96
109.6,18.01,14.96
109.7,17.92,15.01
109.8,17.59,15.05
109.9,17.12,15.11
110.0,16.87,15.31
110.1,16.65,15.65
110.2,16.42,15.99
110.3,16.29,16.4
110.4,16.25,16.83
110.5,16.24,17.24
110.6,16.24,17.56
110.7,16.18,17.68
110.8,16.53,17.74
110.9,16.65,17.63
111.0,16.72,17.41
111.1,16.75,17.06
111.2,16.78,16.47
111.3,16.92,15.77
111.4,16.62,14.98
111.5,16.69,14.13
111.6,17.01,13.2
111.7,17.21,12.51
111.8,17.31,11.96
111.9,17.45,11.59
112.0,17.7,11.26
112.1,17.74,11.03
112.2,17.48,11.01
112.3,17.64,10.59
112.4,17.72,10.17
112.5,17.41,9.8
112.6,16.85,9.48
112.7,16.39,9.0
112.8,16.18,8.43
112.9,15.46,8.15
113.0,14.54,8.0
113.1,14.02,7.65
113.2,13.47,7.37
113.3,12.63,7.29
113.4,11.48,7.26
113.5,10.36,7.22
113.6,9.29,7.15
113.7,8.25,7.05
113.8,7.49,6.81
113.9,6.96,6.53
114.0,6.63,6.27
114.1,6.46,6.11
114.2,6.82,5.9
114.3,6.94,5.93
114.4,7.13,6.1
114.5,7.49,6.39
114.6,7.98,6.74
114.7,8.9,6.85
114.8,9.32,7.19
114.9,9.83,7.45
115.0,10.46,7.52
115.1,10.86,7.49
115.2,11.14,7.41
115.3,11.01,7.47
115.4,10.99,7.38
115.5,10.94,7.38
115.6,10.79,7.45
115.7,10.6,7.59
115.8,10.47,7.65
115.9,10.49,7.51
116.0,10.4,7.53
116.1,10.48,7.12
116.2,10.18,6.93
116.3,9.87,6.82
116.4,9.46,6.7
116.5,9.32,6.71
